Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,AvgDaysBetweenPurchases,UniqueProducts,ZeroPriceCount,CancelledTransactions,ReturnRatio,Age,SupportTicketsCount,SatisfactionScore,AgeCategory,SpendingCategory,PreferredTimeOfDay,ChurnRiskCategory,BasketSizeCategory,RegMonth,RegDay,RegWeekday,IP_FirstOctet,RFMSegment_Dormants,RFMSegment_Fidèles,RFMSegment_Potentiels,CustomerType_Nouveau,CustomerType_Occasionnel,CustomerType_Perdu,CustomerType_Régulier,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_Unknown,AccountStatus_Pending,AccountStatus_Suspended,Region_Autre,Region_Europe continentale,Region_UK,Country_TargetEnc,AvgBasketValue,TenureRecencyRatio,CancelPerFreq,SupportBurden,ProdBreadthPerTrans,HighCancelFlag,RegYearsActive,Churn
96,1,497.61,19.13884615384616,7.655362213206155,35.400000000000006,307,11.807692307692308,0,96,0,12,9,0.0,26,0,0,0.0,48.0,2.0,,4,2,2,4,2,9,21,1,122,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,497.61,96.0,0.0,2.0,13.0,0,1,1
95,1,82.75,6.895833333333333,3.876001825530421,12.6,41,3.4166666666666665,0,95,0,15,9,0.0,11,0,0,0.0,,1.0,5.0,0,1,3,4,1,3,22,1,171,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.3324050632911392,82.75,95.0,0.0,1.0,5.5,0,0,1
3,6,2427.32,15.170749999999998,13.473035290427577,135.2,2474,15.4625,91,95,2,11,9,0.559748427672956,124,0,0,0.0,,4.0,4.0,0,4,1,1,3,3,27,6,44,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,404.55333333333334,0.03260869565217391,0.0,0.043478260869565216,17.714285714285715,0,0,0
32,4,2128.2300000000005,18.035847457627124,10.67181328773732,68.0,1151,9.754237288135592,62,95,1,11,9,0.5299145299145299,104,0,0,0.0,,1.0,4.0,0,4,1,2,2,4,17,6,175,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,532.0575000000001,0.5079365079365079,0.0,0.015873015873015872,20.8,0,0,0
95,1,303.93,10.480344827586206,8.59497963213685,34.68,172,5.931034482758621,0,95,1,12,9,0.0,28,0,0,0.0,40.0,0.0,4.0,3,2,2,4,2,7,21,3,217,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,303.93,95.0,0.0,0.0,14.0,0,0,1
95,1,151.73999999999998,15.173999999999998,3.692756272608428,22.5,114,11.4,0,95,1,12,9,0.0,10,0,0,0.0,36.0,2.0,5.0,3,2,2,4,2,2,18,4,141,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,151.73999999999998,95.0,0.0,2.0,5.0,0,0,1
1,3,1316.6600000000003,18.544507042253525,8.519842518452757,72.0,632,8.901408450704226,93,94,0,9,9,1.3285714285714283,64,0,0,0.0,26.0,0.0,1.0,2,3,1,1,2,8,19,4,246,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2631578947368421,438.88666666666677,0.010638297872340425,0.0,0.0,16.0,0,0,0
94,1,64.0,32.0,9.899494936611664,39.0,32,16.0,0,94,1,15,9,0.0,2,0,0,0.0,,1.0,1.0,0,1,3,4,3,7,4,0,187,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.3324050632911392,64.0,94.0,0.0,1.0,1.0,0,0,1
94,1,353.48,16.067272727272726,6.03109259770383,30.24,316,14.363636363636363,0,94,2,8,9,0.0,22,0,0,0.0,,1.0,1.0,0,2,1,4,2,4,19,1,232,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,353.48,94.0,0.0,1.0,11.0,0,0,1
4,5,1249.34,15.052289156626507,6.944718878803712,46.8,1060,12.771084337349398,90,94,3,9,11,1.0731707317073171,69,0,1,0.0120481927710843,26.0,0.0,2.0,2,3,1,1,2,8,4,3,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,249.868,0.04395604395604396,0.16666666666666666,0.0,11.5,0,0,0
28,6,2863.08,18.23617834394904,11.391930034753,90.0,1523,9.70063694267516,65,94,3,10,9,0.4038461538461538,117,0,0,0.0,45.0,4.0,1.0,4,4,1,1,2,10,16,5,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.27586206896551724,477.18,0.42424242424242425,0.0,0.06060606060606061,16.714285714285715,0,1,0
29,4,362.9,13.957692307692309,8.12277012241135,30.24,302,11.615384615384617,64,94,3,13,9,2.52,24,0,1,0.0384615384615384,79.0,3.0,1.0,6,2,2,1,2,9,19,0,75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,90.725,0.4461538461538462,0.2,0.046153846153846156,4.8,0,0,0
11,2,264.44,4.26516129032258,2.9271351976569586,16.95,119,1.9193548387096773,83,94,1,12,11,1.360655737704918,55,0,0,0.0,63.0,1.0,1.0,5,2,2,1,1,6,25,5,200,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,132.22,0.13095238095238096,0.0,0.011904761904761904,18.333333333333332,0,0,0
93,1,416.9,27.793333333333333,13.277328510696435,50.400000000000006,146,9.733333333333333,0,93,3,9,9,0.0,15,0,0,0.0,68.0,1.0,4.0,6,2,1,4,2,9,23,4,68,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,416.9,93.0,0.0,1.0,7.5,0,0,1
93,1,91.32,45.66,43.3597878223591,76.32000000000001,73,36.5,0,93,3,10,9,0.0,2,0,0,0.0,24.0,,3.0,1,1,1,4,3,3,8,1,186,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3324050632911392,91.32,93.0,0.0,,1.0,0,0,1
93,1,443.0,23.31578947368421,11.433132804747531,51.0,335,17.63157894736842,0,93,3,10,9,0.0,19,0,0,0.0,33.0,1.0,1.0,2,2,1,4,3,12,28,1,186,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,443.0,93.0,0.0,1.0,9.5,0,1,1
93,1,121.74,4.5088888888888885,2.2246474799968667,9.95,38,1.4074074074074074,0,93,3,11,9,0.0,27,0,0,0.0,33.0,3.0,3.0,2,2,1,4,1,9,5,0,134,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,121.74,93.0,0.0,3.0,13.5,0,0,1
46,2,1412.9400000000005,32.11227272727273,44.9603997780598,268.2,819,18.613636363636363,46,93,3,12,9,1.069767441860465,38,0,0,0.0,77.0,3.0,1.0,6,3,2,2,3,5,8,6,223,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,706.4700000000003,0.9787234042553191,0.0,0.06382978723404255,12.666666666666666,0,0,0
92,1,296.64000000000004,22.81846153846154,19.99561028749137,81.12,204,15.692307692307692,0,92,4,9,9,0.0,13,0,0,0.0,,3.0,,0,2,1,4,3,2,7,0,140,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,296.64000000000004,92.0,0.0,3.0,6.5,0,0,1
19,2,957.66,23.9415,20.13848943358629,91.8,439,10.975,72,92,4,10,9,1.8461538461538465,39,0,0,0.0,,1.0,4.0,0,3,1,1,2,5,28,5,76,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,478.83,0.2602739726027397,0.0,0.0136986301369863,13.0,0,0,0
45,4,552.57,46.04750000000001,57.2940461963148,183.6,363,30.25,47,92,4,12,9,4.181818181818182,7,0,2,0.1666666666666666,21.0,4.0,3.0,1,3,2,2,3,1,20,3,113,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,138.1425,0.9375,0.4,0.08333333333333333,1.4,1,0,0
75,2,482.47,14.19029411764706,5.180918068459062,25.200000000000003,480,14.117647058823527,16,91,4,13,9,0.4848484848484848,34,0,0,0.0,56.0,1.0,4.0,5,2,2,3,2,6,23,3,95,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,241.235,4.411764705882353,0.0,0.058823529411764705,11.333333333333334,0,0,0
10,4,1127.7100000000005,38.88655172413794,31.27197561896754,166.4,525,18.103448275862068,81,91,4,14,9,2.821428571428572,19,0,0,0.0,57.0,9.0,2.0,5,3,3,1,3,8,25,3,255,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.3324050632911392,281.9275000000001,0.12195121951219512,0.0,0.10975609756097561,3.8,0,0,0
4,8,1510.06,2.7606215722120657,2.642717683710752,19.9,886,1.6197440585009142,86,91,4,14,9,0.1538461538461538,318,0,0,0.0,34.0,0.0,5.0,2,3,3,1,1,8,31,2,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,188.7575,0.04597701149425287,0.0,0.0,35.333333333333336,0,0,0
91,1,337.74,16.082857142857144,10.87682267156045,49.8,208,9.904761904761903,0,91,4,14,9,0.0,21,0,0,0.0,54.0,2.0,5.0,4,2,3,4,2,10,22,4,38,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3324050632911392,337.74,91.0,0.0,2.0,10.5,0,1,1
32,9,652.07,7.245222222222223,10.431278938229054,49.92,325,3.611111111111111,58,91,4,14,9,0.6292134831460674,58,0,9,0.1,56.0,2.0,1.0,5,3,3,2,1,6,27,0,163,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,72.45222222222223,0.5423728813559322,0.9,0.03389830508474576,5.8,0,0,0
90,1,252.73,9.36037037037037,9.596994514101992,35.400000000000006,245,9.074074074074074,0,90,6,11,9,0.0,26,0,0,0.0,77.0,3.0,4.0,6,2,1,3,2,8,14,6,111,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.3324050632911392,252.73,90.0,0.0,3.0,13.0,0,0,0
22,2,276.42,4.849473684210526,4.267049591702106,21.45,131,2.298245614035088,67,90,3,19,11,1.1964285714285714,52,0,0,0.0,69.0,2.0,5.0,6,2,4,1,1,6,23,3,63,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.3324050632911392,138.21,0.3235294117647059,0.0,0.029411764705882353,17.333333333333332,0,0,0
31,2,276.56000000000006,18.43733333333334,4.787839457068988,29.700000000000003,96,6.4,58,90,6,12,9,4.142857142857143,15,0,0,0.0,46.0,5.0,3.0,4,2,2,2,2,9,17,5,205,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.3324050632911392,138.28000000000003,0.5254237288135594,0.0,0.0847457627118644,5.0,0,0,0
46,5,2524.0200000000004,229.45636363636368,225.88967799670385,622.5,1074,97.63636363636364,43,90,6,12,9,4.2,8,0,2,0.1818181818181818,69.0,2.0,3.0,6,4,2,2,3,12,6,1,55,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.3324050632911392,504.8040000000001,1.0454545454545454,0.3333333333333333,0.045454545454545456,1.3333333333333333,1,0,0
90,1,1070.48,118.94222222222224,62.27008948479555,237.6,1152,128.0,0,90,6,12,9,0.0,9,0,0,0.0,53.0,4.0,3.0,4,3,2,3,3,8,20,5,251,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0.3324050632911392,1070.48,90.0,0.0,4.0,4.5,0,0,0
90,1,378.63999999999993,16.46260869565217,8.9308898148715,50.0,159,6.913043478260869,0,90,6,12,9,0.0,23,0,0,0.0,77.0,0.0,1.0,6,2,2,3,2,8,9,1,251,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.3324050632911392,378.63999999999993,90.0,0.0,0.0,11.5,0,0,0
89,1,103.3,17.216666666666665,7.417119836342586,30.0,74,12.333333333333334,0,89,6,13,9,0.0,6,0,0,0.0,55.0,3.0,5.0,5,2,2,3,2,11,10,3,188,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.3324050632911392,103.3,89.0,0.0,3.0,3.0,0,0,0
7,3,1904.05,17.153603603603603,6.273159533468803,39.6,1200,10.81081081081081,82,89,6,13,9,0.7454545454545455,94,0,0,0.0,,1.0,,0,3,2,1,2,2,22,1,88,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3324050632911392,634.6833333333333,0.08433734939759036,0.0,0.012048192771084338,23.5,0,0,0
89,1,305.61999999999995,16.978888888888886,9.269285072303797,49.5,186,10.333333333333334,0,89,6,14,9,0.0,18,0,0,0.0,67.0,1.0,5.0,6,2,3,3,2,10,2,6,56,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.3324050632911392,305.61999999999995,89.0,0.0,1.0,9.0,0,0,0
10,6,2255.51,5.904476439790576,8.106852104084618,99.0,2070,5.418848167539268,79,89,6,15,10,0.2020997375328084,256,0,0,0.0,80.0,2.0,3.0,6,4,3,1,2,6,30,3,108,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3324050632911392,375.91833333333335,0.125,0.0,0.025,36.57142857142857,0,0,0
10,4,2593.9400000000005,58.95318181818183,36.41600719928349,149.76,863,19.613636363636363,79,89,6,14,9,1.813953488372093,34,0,1,0.0227272727272727,,1.0,3.0,0,4,3,1,3,7,29,4,226,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,648.4850000000001,0.125,0.2,0.0125,6.8,0,0,0
25,4,703.47,16.749285714285715,4.118723098868968,29.700000000000003,196,4.666666666666667,64,89,1,9,11,1.5609756097560976,39,0,0,0.0,69.0,0.0,,6,3,1,1,1,4,10,6,79,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,175.8675,0.38461538461538464,0.0,0.0,7.8,0,0,0
89,1,771.91,7.081743119266055,5.503246658587378,31.8,283,2.596330275229358,0,89,6,15,9,0.0,108,0,0,0.0,,1.0,2.0,0,3,3,3,1,10,8,5,241,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3324050632911392,771.91,89.0,0.0,1.0,54.0,0,0,0
19,5,746.9200000000001,8.685116279069769,11.946133191188444,79.19999999999999,256,2.976744186046512,69,89,6,15,9,0.8,73,0,3,0.0348837209302325,79.0,0.0,5.0,6,3,3,1,1,3,22,1,192,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.3324050632911392,149.38400000000001,0.2714285714285714,0.5,0.0,12.166666666666666,0,0,0
89,1,299.34,23.026153846153843,10.270402084356729,50.400000000000006,118,9.076923076923077,0,89,6,16,9,0.0,13,0,0,0.0,78.0,3.0,1.0,6,2,3,3,2,1,8,5,23,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.3324050632911392,299.34,89.0,0.0,3.0,6.5,0,0,0
9,3,451.75,12.907142857142857,6.124062267438354,23.6,353,10.085714285714284,79,89,0,9,9,2.323529411764706,24,0,1,0.0285714285714285,52.0,1.0,3.0,4,2,1,1,2,10,3,0,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,150.58333333333334,0.1125,0.25,0.0125,6.0,0,0,0
81,2,772.9,20.339473684210525,16.33729888478019,102.0,441,11.605263157894736,7,89,0,10,9,0.1891891891891892,37,0,1,0.0263157894736842,,2.0,2.0,0,3,1,3,2,8,17,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,386.45,10.125,0.3333333333333333,0.25,12.333333333333334,0,0,0
67,2,1269.1,27.589130434782607,29.021920820578742,183.6,672,14.608695652173912,21,89,0,11,9,0.4666666666666667,44,0,0,0.0,44.0,0.0,4.0,3,3,1,3,2,3,30,2,222,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,634.55,3.0454545454545454,0.0,0.0,14.666666666666666,0,0,0
81,2,542.77,22.615416666666665,33.69684322450845,175.2,153,6.375,7,89,0,12,9,0.3043478260869565,23,0,1,0.0416666666666666,45.0,1.0,2.0,4,3,2,3,2,4,30,5,231,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,271.385,10.125,0.3333333333333333,0.125,7.666666666666667,0,0,0
88,1,309.05000000000007,44.15000000000001,55.69593791292144,170.0,43,6.142857142857143,0,88,0,13,9,0.0,7,0,0,0.0,39.0,0.0,1.0,3,2,2,3,2,4,10,6,25,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,309.05000000000007,88.0,0.0,0.0,3.5,0,0,0
88,1,620.4,20.68,7.811716664176916,41.6,238,7.933333333333334,0,88,0,13,9,0.0,30,0,0,0.0,31.0,1.0,2.0,2,3,2,3,2,9,21,2,94,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,620.4,88.0,0.0,1.0,15.0,0,0,0
88,1,1304.0400000000002,56.69739130434783,48.64117608638995,238.8,756,32.869565217391305,0,88,0,13,9,0.0,23,0,0,0.0,24.0,1.0,3.0,1,3,2,3,3,12,28,1,108,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,1304.0400000000002,88.0,0.0,1.0,11.5,0,1,0
5,8,3411.69,5.084485842026826,5.668700290323672,35.7,2128,3.171385991058122,83,88,1,12,11,0.117910447761194,365,0,9,0.0134128166915052,54.0,2.0,2.0,4,4,2,1,1,8,8,0,100,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,426.46125,0.05952380952380952,1.0,0.023809523809523808,40.55555555555556,0,0,0
88,1,303.16,5.6140740740740736,2.96555605433292,15.0,185,3.425925925925926,0,88,0,14,9,0.0,53,0,0,0.0,78.0,3.0,3.0,6,2,3,3,1,8,2,1,187,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,303.16,88.0,0.0,3.0,26.5,0,0,0
5,10,2295.3100000000004,17.0022962962963,8.543897354317032,51.0,1528,11.318518518518518,83,88,1,15,9,0.5970149253731343,111,0,1,0.0074074074074074,39.0,0.0,2.0,3,4,3,1,2,4,20,2,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,229.53100000000003,0.05952380952380952,0.09090909090909091,0.0,10.090909090909092,0,0,0
17,2,642.8000000000001,16.482051282051284,7.128543506468676,39.6,441,11.307692307692308,71,88,2,9,11,1.868421052631579,37,0,0,0.0,22.0,2.0,1.0,1,3,1,1,2,7,25,0,161,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,321.40000000000003,0.2361111111111111,0.0,0.027777777777777776,12.333333333333334,0,0,0
19,6,882.5799999999999,15.216896551724137,7.237668328351056,30.0,363,6.258620689655173,68,88,1,9,9,1.1403508771929824,44,0,3,0.0517241379310344,79.0,3.0,,6,3,1,1,2,11,22,0,244,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,147.09666666666666,0.2753623188405797,0.42857142857142855,0.043478260869565216,6.285714285714286,0,1,0
88,1,266.97,19.06928571428572,11.15314268528121,49.8,120,8.571428571428571,0,88,1,9,9,0.0,14,0,0,0.0,,2.0,5.0,0,2,1,3,2,7,6,2,80,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,266.97,88.0,0.0,2.0,7.0,0,0,0
46,4,876.29,8.507669902912621,8.483370492297002,51.0,406,3.941747572815534,41,88,6,12,10,0.4019607843137255,88,0,4,0.0388349514563106,19.0,2.0,2.0,1,3,2,2,1,9,2,4,69,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.3324050632911392,219.0725,1.0952380952380953,0.8,0.047619047619047616,17.6,0,0,0
88,1,96.6,48.3,21.63746750430836,63.6,28,14.0,0,88,1,11,9,0.0,2,0,0,0.0,79.0,1.0,4.0,6,1,1,3,2,7,27,2,252,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3324050632911392,96.6,88.0,0.0,1.0,1.0,0,0,0
33,2,398.84,6.9971929824561405,7.926663807858071,39.84,573,10.052631578947368,54,88,1,12,9,0.9642857142857144,47,0,0,0.0,,0.0,2.0,0,2,2,2,2,12,11,5,176,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,199.42,0.6,0.0,0.0,15.666666666666666,0,1,0
78,2,1253.2199999999998,16.27558441558441,6.564936463697537,30.6,652,8.467532467532468,9,88,1,12,9,0.1184210526315789,75,0,2,0.0259740259740259,,1.0,4.0,0,3,2,3,2,6,18,5,170,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,626.6099999999999,7.8,0.6666666666666666,0.1,25.0,0,0,0
71,3,918.98,19.55276595744681,16.187144080643492,102.0,548,11.659574468085106,16,87,1,13,9,0.3478260869565217,41,0,1,0.0212765957446808,71.0,0.0,3.0,6,3,2,3,2,12,11,5,91,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,306.32666666666665,4.176470588235294,0.25,0.0,10.25,0,1,0
87,1,364.5,17.357142857142858,6.026323209766584,31.8,84,4.0,0,87,1,13,9,0.0,21,0,0,0.0,55.0,,4.0,5,2,2,3,1,2,17,3,177,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,364.5,87.0,0.0,,10.5,0,0,0
87,1,563.1499999999999,18.77166666666666,4.309846051601583,35.400000000000006,211,7.033333333333333,0,87,1,14,9,0.0,30,0,0,0.0,32.0,0.0,5.0,2,3,3,3,2,6,1,2,96,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,563.1499999999999,87.0,0.0,0.0,15.0,0,0,0
87,1,117.35,16.764285714285716,9.243813890277934,30.0,49,7.0,0,87,1,15,9,0.0,7,0,0,0.0,38.0,3.0,4.0,3,2,3,3,2,6,26,6,77,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,117.35,87.0,0.0,3.0,3.5,0,0,0
87,1,4314.72,269.67,139.9982045599157,696.0,7824,489.0,0,87,1,15,9,0.0,16,0,0,0.0,,1.0,5.0,0,4,3,3,3,10,11,0,51,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,4314.72,87.0,0.0,1.0,8.0,0,1,0
39,3,996.5200000000002,13.286933333333335,9.504569167672097,49.5,367,4.8933333333333335,48,87,1,16,9,0.6351351351351351,55,0,4,0.0533333333333333,40.0,2.0,,3,3,3,2,1,7,8,4,168,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,332.1733333333334,0.7959183673469388,1.0,0.04081632653061224,13.75,0,0,0
42,3,347.3,14.470833333333331,8.960285766340979,25.0,204,8.5,44,87,2,8,9,1.9130434782608696,22,0,2,0.0833333333333333,75.0,4.0,4.0,6,2,1,2,2,9,30,4,78,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,115.76666666666667,0.9333333333333333,0.5,0.08888888888888889,5.5,0,0,0
87,1,621.6600000000001,124.33200000000002,76.69451036417144,236.88,250,50.0,0,87,2,9,9,0.0,5,0,0,0.0,73.0,3.0,5.0,6,3,1,3,3,9,25,5,158,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.3324050632911392,621.6600000000001,87.0,0.0,3.0,2.5,0,1,0
1,6,1240.0000000000002,16.10389610389611,5.668373282809989,29.880000000000003,589,7.64935064935065,85,87,2,9,9,1.0789473684210529,58,0,1,0.0129870129870129,56.0,1.0,5.0,5,3,1,1,2,9,30,3,206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,206.6666666666667,0.011627906976744186,0.14285714285714285,0.011627906976744186,8.285714285714286,0,1,0
87,1,112.08,28.020000000000003,22.648655589239727,61.2,144,36.0,0,87,2,9,9,0.0,4,0,0,0.0,22.0,0.0,3.0,1,2,1,3,3,6,22,2,251,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,112.08,87.0,0.0,0.0,2.0,0,0,0
12,2,417.23,7.193620689655171,8.002172226641187,40.56,363,6.258620689655173,74,87,2,11,9,1.2982456140350878,56,0,0,0.0,,5.0,1.0,0,2,1,1,2,7,4,0,56,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,208.615,0.16,0.0,0.06666666666666667,18.666666666666668,0,0,0
4,5,2515.6800000000003,14.885680473372783,28.360829579631726,29.700000000000003,1464,8.662721893491124,82,87,2,8,10,0.4821428571428571,154,0,4,0.0236686390532544,30.0,4.0,3.0,2,4,1,1,2,5,8,6,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,503.1360000000001,0.04819277108433735,0.6666666666666666,0.04819277108433735,25.666666666666668,0,0,0
21,3,1107.4600000000005,14.96567567567568,6.561754710416581,45.0,885,11.95945945945946,65,87,4,13,9,0.8767123287671232,63,0,0,0.0,38.0,5.0,,3,3,2,1,2,6,9,3,198,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,369.1533333333335,0.3181818181818182,0.0,0.07575757575757576,15.75,0,0,0
31,3,578.45,17.01323529411765,7.787804265407057,31.8,157,4.617647058823529,55,86,2,8,11,1.6363636363636365,24,0,2,0.0588235294117647,43.0,1.0,1.0,3,3,1,2,1,12,15,2,246,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,192.8166666666667,0.5535714285714286,0.5,0.017857142857142856,6.0,0,1,0
86,1,228.96,228.96,0.0,228.96,216,216.0,0,86,2,13,9,,1,0,0,0.0,67.0,2.0,3.0,6,2,2,3,3,6,18,5,173,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3324050632911392,228.96,86.0,0.0,2.0,0.5,0,0,0
31,2,703.3599999999999,20.096,12.891941440979595,85.0,329,9.4,55,86,1,14,11,1.6176470588235294,35,0,0,0.0,62.0,2.0,5.0,5,3,3,2,2,9,11,6,143,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,351.67999999999995,0.5535714285714286,0.0,0.03571428571428571,11.666666666666666,0,0,0
35,4,945.5799999999998,4.41859813084112,4.241422152450951,45.0,605,2.8271028037383177,51,86,3,14,10,0.2300469483568075,126,0,0,0.0,,3.0,3.0,0,3,3,2,1,6,8,2,223,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,236.39499999999995,0.6730769230769231,0.0,0.057692307692307696,25.2,0,0,0
